id,name,host_id,host_name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,coordinate
7632731,Rental unit in New York · 4 bedrooms · 4 beds · 3 baths,39455276,Doug,Manhattan,Upper West Side,Entire home/apt,600,30,2,8/3/2018,0.02,1,0,0,,"40.78625,-73.97374"
7632804,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 bath,40041424,Marisela,Brooklyn,Crown Heights,Private room,50,30,2,9/9/2015,0.02,1,0,0,,"40.67211,-73.94293"
7636280,Rental unit in New York · ★5.0 · Studio · 2 beds · 1 bath,40058595,Sloane,Manhattan,Upper East Side,Entire home/apt,175,30,4,5/29/2016,0.04,1,0,0,,"40.77865,-73.94858"
7637047,Rental unit in New York · Studio · 1 bed · 1 bath,15090552,Max,Manhattan,Midtown,Entire home/apt,175,30,1,8/1/2015,0.01,1,0,0,,"40.74468,-73.98199"
7637101,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,2484520,Marcus,Manhattan,Morningside Heights,Private room,150,30,0,,,1,0,0,,"40.81033,-73.95897"
7638537,Rental unit in Queens · ★4.66 · 1 bedroom · 1 bed · 1 shared bath,40072723,Maksud,Queens,Rego Park,Private room,48,30,32,8/29/2017,0.37,1,0,0,,"40.73005,-73.85858"
7643399,Rental unit in Brooklyn · ★4.80 · 2 bedrooms · 2 beds · 1 bath,39918716,Kazi,Brooklyn,East Flatbush,Entire home/apt,189,30,6,10/2/2017,0.07,1,275,0,,"40.65515,-73.94259"
7643428,Rental unit in Brooklyn · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,12866178,Klara,Brooklyn,East New York,Private room,60,30,12,8/20/2022,0.13,3,0,0,,"40.66043,-73.89203"
7644505,Townhouse in Brooklyn · 3 bedrooms · 4 beds · 3 baths,29999716,Scott,Brooklyn,South Slope,Entire home/apt,300,30,0,,,1,0,0,,"40.66294,-73.98722"
7645359,Rental unit in Brooklyn · ★4.60 · 1 bedroom · 1 bed · 1 bath,7500,Russ,Brooklyn,Clinton Hill,Entire home/apt,109,31,10,5/27/2023,0.11,1,230,2,,"40.68803,-73.96785"
7646092,Rental unit in Brooklyn · ★4.33 · 1 bedroom · 1 bed · 1 bath,24001156,Jenny,Brooklyn,Williamsburg,Private room,48,30,3,11/18/2015,0.03,1,0,0,,"40.71821,-73.94919"
7646751,Rental unit in Brooklyn · ★4.74 · 1 bedroom · 1 bed · 1 bath,40027302,BeiBei,Brooklyn,Williamsburg,Entire home/apt,226,30,131,9/16/2023,1.32,1,149,26,,"40.7169593667095,-73.9593507315026"
7646832,Townhouse in Brooklyn · ★5.0 · 4 bedrooms · 4 beds · 2 baths,6182854,Douglas,Brooklyn,Clinton Hill,Entire home/apt,349,30,5,11/27/2016,0.05,1,0,0,,"40.68538,-73.96356"
7651418,Rental unit in New York · ★4.79 · 1 bedroom · 2 beds · 1 bath,40151792,Neil,Manhattan,Lower East Side,Entire home/apt,150,30,15,12/29/2021,0.15,1,0,0,,"40.71755,-73.99097"
7651459,Rental unit in New York · 1 bedroom · 1 bed · 2 baths,39726069,James,Manhattan,SoHo,Private room,107,30,2,9/30/2015,0.02,1,0,0,,"40.7206,-74.00216"
7651474,Rental unit in Brooklyn · ★4.91 · 2 bedrooms · 2 beds · 1 bath,405908,Robin,Brooklyn,Bedford-Stuyvesant,Entire home/apt,231,30,358,9/19/2023,3.62,1,237,59,,"40.68414,-73.92791"
7651547,Townhouse in New York · ★4.79 · 3 bedrooms · 4 beds · 3 baths,9209691,Anatha Angèle,Manhattan,Harlem,Entire home/apt,259,31,29,3/13/2020,0.54,2,89,0,,"40.82306,-73.95035"
7652929,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,27784469,Elizabeth,Manhattan,Upper West Side,Private room,150,30,2,8/23/2015,0.02,1,0,0,,"40.78523,-73.96995"
7652936,Rental unit in brooklyn · ★4.95 · Studio · 1 bed · 1 bath,18985761,Abraham,Brooklyn,Carroll Gardens,Entire home/apt,103,90,20,2/16/2020,0.23,1,0,0,,"40.6778,-73.99972"
7654931,Townhouse in Brooklyn · ★4.83 · 1 bedroom · 1 bed · 2 shared baths,40176101,Brady,Brooklyn,Bedford-Stuyvesant,Private room,56,30,449,9/25/2023,4.58,8,351,67,,"40.69035,-73.92879"
7656308,Rental unit in Brooklyn · ★4.87 · 1 bedroom · 1 bed · 1 shared bath,1311104,Christopher,Brooklyn,Williamsburg,Private room,50,30,23,8/31/2019,0.24,1,0,0,,"40.71434,-73.95738"
7659042,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1.5 baths,23187157,Andrew,Brooklyn,Bushwick,Private room,80,30,0,,,1,0,0,,"40.70036,-73.91723"
7660853,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 bath,40010465,Luca,Brooklyn,East Flatbush,Private room,40,30,1,8/31/2015,0.01,1,0,0,,"40.65429,-73.94917"
7661735,Rental unit in New York · Studio · 1 bed · 1 bath,19071455,Dan,Manhattan,West Village,Entire home/apt,190,30,0,,,1,0,0,,"40.74036,-74.00416"
7662160,Rental unit in Brooklyn · ★4.0 · 1 bedroom · 1 bed · 1 bath,6338005,Joy,Brooklyn,Crown Heights,Private room,36,30,7,7/29/2017,0.07,1,0,0,,"40.6716,-73.93969"
7664692,Rental unit in Brooklyn · ★4.96 · 1 bedroom · 1 bed · 1 shared bath,40124500,Regina,Brooklyn,Borough Park,Shared room,36,30,92,7/20/2023,0.93,1,180,1,,"40.63574,-74.00386"
7664863,Rental unit in Brooklyn · ★4.43 · 1 bedroom · 1 bed · 1.5 baths,40236384,Oates,Brooklyn,Prospect-Lefferts Gardens,Private room,65,30,35,4/30/2017,0.35,2,0,0,,"40.65796,-73.95901"
7664959,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1.5 shared baths,40237377,Lena,Brooklyn,Sheepshead Bay,Private room,80,30,0,,,1,0,0,,"40.60068,-73.95894"
7665230,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 bath,15892935,Theresa,Brooklyn,Sunset Park,Private room,50,30,2,8/22/2015,0.02,1,0,0,,"40.64182,-74.01584"
7665764,Rental unit in Queens · 1 bedroom · 1 bed · 1 bath,40244009,Marvin,Queens,Sunnyside,Entire home/apt,150,30,2,9/13/2015,0.02,1,0,0,,"40.73959,-73.91912"
7673007,Rental unit in Brooklyn · ★4.47 · 1 bedroom · 1 bed · 1 bath,3526617,Kyle,Brooklyn,Greenpoint,Entire home/apt,125,30,17,1/15/2022,0.22,1,305,0,,"40.73784,-73.9549"
7677565,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,40316314,Chris,Manhattan,East Village,Private room,80,30,1,8/16/2015,0.01,2,0,0,,"40.72338,-73.98239"
7677595,Rental unit in Brooklyn · ★4.75 · 1 bedroom · 1 bed · 1 bath,326952,Ingrid,Brooklyn,Prospect Heights,Entire home/apt,95,30,4,11/25/2015,0.04,1,0,0,,"40.67439,-73.96319"
7678187,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 bath,40319733,Sam,Brooklyn,Bedford-Stuyvesant,Entire home/apt,110,30,3,9/24/2015,0.03,1,0,0,,"40.68719,-73.94906"
7679094,Loft in Queens · ★4.78 · 2 bedrooms · 4 beds · 1 bath,3130040,Ana María,Queens,Ditmars Steinway,Entire home/apt,175,30,9,1/2/2020,0.09,1,0,0,,"40.77772,-73.92252"
7679691,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,7065413,Johanna,Manhattan,Lower East Side,Private room,80,30,2,8/24/2015,0.02,1,0,0,,"40.72014,-73.98498"
7679697,Rental unit in New York · ★4.78 · 1 bedroom · 1 bed · 1 bath,5513694,Paul,Manhattan,Hell's Kitchen,Entire home/apt,145,30,76,8/7/2023,0.78,1,272,2,,"40.76543,-73.98766"
7686940,Condo in Bronx · ★4.55 · 1 bedroom · 1 bed · 1 shared bath,40371157,Jimmy,Bronx,Longwood,Private room,95,30,182,1/1/2019,1.84,2,0,0,,"40.82576,-73.90124"
7689346,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,39956905,Can,Manhattan,East Village,Private room,95,30,1,8/29/2015,0.01,2,0,0,,"40.72752,-73.98453"
7689495,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 bath,33064750,Sommer,Brooklyn,Carroll Gardens,Entire home/apt,119,30,2,8/8/2017,0.02,1,0,0,,"40.68132,-73.99685"
7691534,Rental unit in New York · 2 bedrooms · 1 bed · 2 baths,40394783,Richard,Manhattan,Battery Park City,Entire home/apt,200,30,0,,,1,0,0,,"40.70637,-74.01869"
7692326,Home in Brooklyn · ★4.83 · 6 bedrooms · 6 beds · 3 baths,255597,Cassandra,Brooklyn,Crown Heights,Entire home/apt,285,30,137,8/17/2020,1.4,1,0,0,,"40.66508,-73.95409"
7692660,Home in Bronx · ★4.72 · 1 bedroom · 2 beds · 1 shared bath,32164030,Ikkyukim,Bronx,Hunts Point,Private room,50,30,29,7/5/2022,0.29,7,316,0,,"40.81398,-73.88751"
7692870,Home in Brooklyn · ★4.92 · 1 bedroom · 2 beds · 1 private bath,3587751,Janet-David,Brooklyn,Williamsburg,Private room,120,30,317,9/12/2023,3.23,1,330,28,,"40.70882,-73.9558"
7693124,Rental unit in New York · ★4.33 · 1 bedroom · 1 bed · 1 bath,20691165,Ahnastasia,Manhattan,Upper West Side,Private room,56,30,4,8/1/2017,0.04,1,0,0,,"40.77343,-73.98767"
7693424,Rental unit in Brooklyn  · 1 bedroom · 1 bed · 1 bath,40404813,Ingrid,Brooklyn,East Flatbush,Private room,143,30,2,1/5/2016,0.02,1,365,0,,"40.64743,-73.94962"
7696654,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,5742112,Maximillian,Manhattan,Harlem,Entire home/apt,107,30,0,,,1,0,0,,"40.81078,-73.9402"
7697256,Rental unit in New York · ★4.50 · 1 bedroom · 1 bed · 1 bath,17326743,Antoine,Manhattan,Upper West Side,Private room,130,30,9,3/30/2016,0.09,1,0,0,,"40.78486,-73.97761"
7698593,Rental unit in Brooklyn · ★4.92 · 2 bedrooms · 2 beds · 2 baths,5974094,Cody,Brooklyn,Bedford-Stuyvesant,Entire home/apt,361,30,25,9/26/2023,0.29,1,229,18,,"40.69342,-73.94036"
7698619,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 bath,35997506,Michael,Brooklyn,Williamsburg,Private room,85,30,0,,,1,0,0,,"40.70939,-73.96758"
7698722,Townhouse in Brooklyn · ★4.69 · 2 bedrooms · 3 beds · 1 bath,31919780,Neil,Brooklyn,Bedford-Stuyvesant,Entire home/apt,108,30,221,9/28/2023,2.39,2,36,34,,"40.68623,-73.94041"
7699037,Rental unit in New York · ★4.79 · 1 bedroom · 1 bed · 1 shared bath,62328018,Avi,Manhattan,Washington Heights,Private room,50,30,29,1/5/2019,0.29,1,0,0,,"40.85275,-73.93047"
7699156,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,820649,Ivo,Manhattan,Murray Hill,Entire home/apt,190,30,0,,,1,0,0,,"40.74548,-73.97651"
7699542,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,22703843,Haïssam,Manhattan,Upper East Side,Private room,95,30,1,8/7/2015,0.01,1,0,0,,"40.76102,-73.96124"
7700741,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,3284564,Mahrokh,Manhattan,Harlem,Private room,69,30,1,9/22/2015,0.01,1,0,0,,"40.81484,-73.95065"
7707274,Rental unit in New York · ★5.0 · 1 bedroom · 1 bed · 1 bath,19056507,Anastasia (Tess),Manhattan,East Village,Entire home/apt,175,30,9,9/17/2017,0.09,1,0,0,,"40.72597,-73.98938"
7709293,Rental unit in New York · 1 bedroom · 1 bed · 2 baths,40498479,Meryl,Manhattan,Harlem,Private room,59,30,0,,,1,0,0,,"40.82364,-73.95122"
7711161,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,3737483,Miguel,Manhattan,Chinatown,Private room,75,30,2,4/30/2016,0.02,1,0,0,,"40.71382,-73.99769"
7711899,Rental unit in New York · ★4.53 · 1 bedroom · 1 bed · 1 shared bath,40509550,Denise,Manhattan,Washington Heights,Shared room,43,30,15,9/26/2019,0.15,1,363,0,,"40.84896,-73.94109"
7713509,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 bath,12303720,Cameron,Brooklyn,Clinton Hill,Private room,60,30,2,9/14/2015,0.02,1,0,0,,"40.68405,-73.96681"
7714405,Rental unit in Queens · 2 bedrooms · 2 beds · 1 bath,40527701,Christine,Queens,Elmhurst,Entire home/apt,150,30,2,8/17/2015,0.02,1,0,0,,"40.7372,-73.87909"
7715344,Rental unit in New York · ★4.75 · 1 bedroom · 1 bed · 1 bath,15581933,Mary,Manhattan,East Harlem,Entire home/apt,90,30,4,3/31/2016,0.04,1,0,0,,"40.79344,-73.94517"
7716489,Rental unit in Brooklyn · Studio · 1 bed · 1 bath,22770300,Melody,Brooklyn,Williamsburg,Entire home/apt,225,30,0,,,1,0,0,,"40.71331,-73.96347"
7725042,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,23715762,Joon,Manhattan,Upper West Side,Private room,50,30,0,,,1,0,0,,"40.80113,-73.96566"
7725075,Rental unit in New York · ★5.0 · 1 bedroom · 1 bed · 1 bath,40591396,Eric,Queens,Long Island City,Private room,70,30,4,10/11/2015,0.04,1,0,0,,"40.74404,-73.95629"
7726296,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 bath,7375767,Daniel,Brooklyn,Bedford-Stuyvesant,Entire home/apt,150,30,0,,,1,0,0,,"40.68927,-73.95277"
7727644,Rental unit in New York · ★4.25 · 2 bedrooms · 2 beds · 1 bath,40539880,Reid,Manhattan,Hell's Kitchen,Entire home/apt,300,30,4,10/31/2016,0.05,1,0,0,,"40.76237,-73.98801"
7728265,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 bath,6623512,Nitzan,Brooklyn,Bedford-Stuyvesant,Private room,32,30,0,,,1,0,0,,"40.6863,-73.95653"
7729804,Rental unit in Brooklyn · 1 bedroom · 2 beds · 1 bath,18066933,Emily,Brooklyn,Crown Heights,Private room,59,30,2,7/4/2016,0.02,1,0,0,,"40.67736,-73.94311"
7730865,Rental unit in New York · 1 bedroom · 1 bed · 1 shared bath,21256980,Peiyu,Manhattan,Murray Hill,Private room,170,30,0,,,1,0,0,,"40.7459,-73.97607"
7731348,Rental unit in New York · ★5.0 · 1 bedroom · 1 bed · 1 bath,40627479,Mindy,Manhattan,Upper West Side,Entire home/apt,175,30,5,11/19/2015,0.05,1,0,0,,"40.79433,-73.97333"
7733651,Rental unit in Brooklyn · ★5.0 · 2 bedrooms · 2 beds · 1 bath,36539736,Katie,Brooklyn,Boerum Hill,Entire home/apt,180,30,17,1/1/2017,0.17,1,0,0,,"40.68639,-73.98981"
7734176,Rental unit in New York · ★4.67 · 2 bedrooms · 2 beds · 1 bath,40645778,Angela,Manhattan,Theater District,Entire home/apt,300,30,14,7/11/2021,0.14,1,0,0,,"40.76262,-73.98555"
7734670,Home in Bronx · ★4.61 · 1 bedroom · 1 bed · 1.5 shared baths,32164030,Ikkyukim,Bronx,Hunts Point,Private room,40,30,29,7/29/2023,0.3,7,297,3,,"40.81288,-73.88736"
7734995,Rental unit in New York · ★4.37 · 1 bedroom · 2 beds · 1 bath,3344231,Cesar,Manhattan,East Village,Entire home/apt,185,30,175,9/29/2023,1.77,1,131,35,,"40.7297,-73.98835"
7740527,Rental unit in New York · 1 bedroom · 1 bed · 1.5 baths,40684968,Matt,Manhattan,Harlem,Private room,60,30,1,8/9/2015,0.01,1,0,0,,"40.8127,-73.95004"
7741113,Condo in Brooklyn · 1 bedroom · 1 bed · 1 bath,910884,Kristian,Brooklyn,Flatbush,Private room,49,30,1,4/16/2016,0.01,1,0,0,,"40.65496,-73.95726"
7742486,Rental unit in New York · ★4.65 · 1 bedroom · 2 beds · 1 bath,40695843,Maia,Brooklyn,Park Slope,Entire home/apt,145,30,17,1/3/2019,0.2,1,0,0,,"40.67127,-73.98466"
7742889,Rental unit in New York · ★4.0 · 1 bedroom · 1 bed · 1 bath,8692598,Jen,Manhattan,Inwood,Private room,48,30,5,9/27/2015,0.05,1,0,0,,"40.8624,-73.93059"
7745868,Rental unit in Brooklyn · ★3.33 · 1 bedroom · 1 bed · 1.5 baths,7876900,Taylor,Brooklyn,Williamsburg,Private room,45,30,3,3/30/2016,0.03,1,0,0,,"40.71052,-73.94001"
7746286,Rental unit in New York · ★5.0 · 2 bedrooms · 5 beds · 1 bath,40703442,Graham,Manhattan,Harlem,Entire home/apt,150,30,9,9/4/2022,0.09,1,0,0,,"40.80783,-73.94321"
7748044,Home in Queens · 1 bedroom · 1 bed · 1 bath,40140854,Soojeong,Queens,Elmhurst,Private room,60,30,1,8/8/2015,0.01,1,0,0,,"40.73477,-73.87805"
7749239,Rental unit in Brooklyn · ★4.86 · 1 bedroom · 1 bed · 1 bath,10784441,Aaron,Brooklyn,Williamsburg,Entire home/apt,100,30,25,10/11/2021,0.25,2,0,0,,"40.71541,-73.95528"
7756015,Rental unit in New York · ★4.66 · 1 bedroom · 2 beds · 1 bath,31876151,Stephen,Manhattan,SoHo,Entire home/apt,70,30,44,10/9/2021,0.88,1,0,0,,"40.72346,-73.99732"
7758577,Rental unit in New York · 2 bedrooms · 2 beds · 1 bath,30669247,Rui,Manhattan,Chelsea,Entire home/apt,175,30,2,3/12/2016,0.02,1,0,0,,"40.74379,-73.99707"
7760406,Rental unit in New York · ★4.80 · Studio · 3 beds · 1 bath,39060578,Scott,Manhattan,Chelsea,Entire home/apt,200,30,45,1/2/2018,0.46,1,0,0,,"40.74336,-74.00278"
7760808,Serviced apartment in New York · ★5.0 · Studio · 1 bed · 1 bath,4403646,Paul,Manhattan,Midtown,Entire home/apt,449,4,37,9/21/2023,0.42,2,332,9,Exempt,"40.76432,-73.97793"
7761394,Rental unit in Brooklyn · 1 bedroom · 1 bed · 2 baths,40812084,Chris,Brooklyn,Bedford-Stuyvesant,Private room,45,30,2,9/29/2015,0.02,1,0,0,,"40.68647,-73.92494"
7762201,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 bath,3189999,Sebastian,Brooklyn,Bedford-Stuyvesant,Entire home/apt,99,30,1,9/8/2015,0.01,1,0,0,,"40.68141,-73.9508"
7763869,Rental unit in Brooklyn · ★4.37 · 1 bedroom · 1 bed · 1 shared bath,40828217,Anetha,Brooklyn,Prospect-Lefferts Gardens,Private room,75,30,100,9/29/2023,1.03,4,155,9,,"40.66189,-73.93997"
7764285,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 bath,489734,Andrew,Brooklyn,Williamsburg,Entire home/apt,185,30,8,7/1/2016,0.08,1,0,0,,"40.71316,-73.94499"
7768661,Rental unit in New York · ★4.43 · 1 bedroom · 3 beds · 1 bath,39921605,Rachel,Manhattan,Upper West Side,Entire home/apt,142,30,22,8/28/2023,0.23,4,302,2,,"40.80372,-73.96908"
7770735,Home in Queens · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,40874834,Esteban,Queens,Jackson Heights,Private room,100,30,136,9/2/2023,1.38,3,334,9,,"40.75413,-73.86576"
7772377,Rental unit in Brooklyn · 1 bedroom · 2 beds · 1 bath,16000650,Jamal,Brooklyn,Boerum Hill,Entire home/apt,150,30,1,9/12/2015,0.01,1,0,0,,"40.68321,-73.9804"
7774182,Rental unit in astoria · ★4.93 · 2 bedrooms · 2 beds · 1 bath,40895328,William,Queens,Astoria,Entire home/apt,265,30,240,9/3/2023,2.53,1,332,16,,"40.75653,-73.92515"
7775627,Rental unit in New York · ★4.57 · 1 bedroom · 1 bed · 1 bath,40905449,Abby,Manhattan,Financial District,Entire home/apt,160,30,7,7/1/2016,0.07,1,0,0,,"40.7052,-74.01536"
7780335,Rental unit in Brooklyn · ★4.63 · Studio · 1 bed · 1 bath,7285322,Allie,Brooklyn,Williamsburg,Entire home/apt,150,30,9,12/29/2017,0.09,1,0,0,,"40.71602,-73.95394"
7782176,Rental unit in Brooklyn · ★4.55 · 1 bedroom · 1 bed · 1 shared bath,8792814,Carlene,Brooklyn,Bedford-Stuyvesant,Private room,54,30,111,7/7/2023,1.13,9,326,13,,"40.69386,-73.9457"
7785582,Home in Brooklyn · 1 bedroom · 1 bed · 1 bath,11048791,Jarred,Brooklyn,Bushwick,Private room,40,30,2,5/22/2018,0.02,1,0,0,,"40.7003,-73.91634"
7785952,Loft in New York · ★4.75 · 1 bedroom · 1 bed · 1 bath,4797755,William,Manhattan,East Harlem,Entire home/apt,105,30,53,5/27/2019,0.55,1,0,0,,"40.78479,-73.94615"
7787799,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 shared bath,26377263,Dr.Julien,Brooklyn,Bushwick,Private room,65,30,2,1/1/2022,0.02,56,87,0,,"40.70513,-73.91937"
7788438,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,26377263,Dr.Julien,Brooklyn,Bushwick,Private room,61,30,7,9/2/2023,0.31,56,192,3,,"40.70683,-73.9193"
7788565,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 shared bath,26377263,Dr.Julien,Brooklyn,Bushwick,Private room,61,30,0,,,56,185,0,,"40.705,-73.91731"
7789678,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,40995200,Yi,Manhattan,Morningside Heights,Private room,30,30,0,,,1,0,0,,"40.81483,-73.9609"
7790911,Home in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 bath,16962694,Guanshan,Brooklyn,Gravesend,Private room,69,30,3,9/27/2015,0.03,1,0,0,,"40.60743,-73.98124"
7796446,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,19693990,Marc,Manhattan,Chelsea,Entire home/apt,329,30,0,,,1,0,0,,"40.75098,-74.00291"
7798327,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,41046343,Brian,Manhattan,East Village,Private room,75,30,1,9/4/2015,0.01,1,0,0,,"40.72306,-73.98567"
7798935,Rental unit in Brooklyn · ★5.0 · 2 bedrooms · 2 beds · 2 baths,33593407,Stefan,Brooklyn,Flatbush,Entire home/apt,93,30,3,7/10/2016,0.03,1,0,0,,"40.6342,-73.95645"
7800079,Rental unit in Brooklyn · ★4.44 · 1 bedroom · 1 bed · 1 bath,5134018,Momo,Brooklyn,Williamsburg,Entire home/apt,100,100,16,5/1/2022,0.17,1,365,0,,"40.70688,-73.93165"
7800835,Townhouse in Brooklyn · ★4.85 · 2 bedrooms · 2 beds · 1 bath,11549078,Kristian,Brooklyn,Bedford-Stuyvesant,Entire home/apt,211,30,253,9/29/2023,2.6,1,140,34,,"40.68129,-73.93004"
7801023,Rental unit in Brooklyn · 1 bedroom · 1 bed · 2 baths,41060321,Maria,Brooklyn,Prospect-Lefferts Gardens,Private room,35,30,0,,,1,0,0,,"40.65757,-73.95015"
7801169,Rental unit in New York · ★5.0 · 1 bedroom · 1 bed · 1 bath,1619994,Emma,Manhattan,East Village,Entire home/apt,150,30,12,9/8/2019,0.13,1,0,0,,"40.72835,-73.98628"
7801262,Rental unit in New York · ★4.73 · 1 bedroom · 2 beds · 1 bath,2083759,Mei,Manhattan,Harlem,Entire home/apt,170,30,161,9/4/2023,1.63,1,0,30,,"40.79966,-73.95511"
7803828,Rental unit in New York · ★4.79 · 1 bedroom · 1 bed · 1 shared bath,8375500,Rosario,Manhattan,Washington Heights,Private room,46,30,14,8/29/2023,0.14,1,125,5,,"40.83321,-73.9426"
7806322,Rental unit in Brooklyn · ★4.89 · 3 bedrooms · 3 beds · 1 bath,37915862,Greg,Brooklyn,East New York,Entire home/apt,112,30,92,4/19/2020,0.94,2,252,0,,"40.67391,-73.89394"
7807454,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 bath,16853124,James,Brooklyn,Boerum Hill,Entire home/apt,75,30,2,9/30/2015,0.02,1,0,0,,"40.68641,-73.98526"
7808565,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 bath,6947307,Charles,Brooklyn,Williamsburg,Private room,75,30,1,9/7/2015,0.01,1,0,0,,"40.70319,-73.94177"
7809878,Condo in Brooklyn · ★4.68 · 1 bedroom · 1 bed · 1 shared bath,21422357,Charles,Brooklyn,Crown Heights,Private room,65,30,31,12/9/2018,0.32,1,277,0,,"40.67701,-73.95294"
7810109,Rental unit in Ridgewood · 1 bedroom · 1 bed · 1 bath,30247185,Samantha,Queens,Ridgewood,Entire home/apt,65,30,2,9/3/2015,0.02,1,0,0,,"40.70877,-73.90169"
7814575,Home in Brooklyn · ★5.0 · 2 bedrooms · 3 beds · 1 bath,41140356,Jen,Brooklyn,Park Slope,Entire home/apt,140,30,16,11/14/2020,0.18,1,319,0,,"40.67358,-73.9805"
7816449,Loft in New York · ★4.93 · 2 bedrooms · 2 beds · 1.5 baths,1317360,John,Manhattan,SoHo,Entire home/apt,850,30,57,9/17/2023,0.58,1,365,11,,"40.72222,-74.00112"
7818142,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,16426665,Mariana,Manhattan,Morningside Heights,Private room,85,30,0,,,1,0,0,,"40.80514,-73.96503"
7819539,Townhouse in Brooklyn · ★4.61 · 1 bedroom · 2 beds · 1 bath,5623834,Anna,Brooklyn,East Flatbush,Entire home/apt,90,90,46,10/15/2022,0.51,3,282,1,,"40.64561,-73.94633"
7821813,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 bath,1249116,Eric,Brooklyn,Greenpoint,Private room,135,30,2,9/18/2015,0.02,1,0,0,,"40.72926,-73.95642"
7822488,Townhouse in Brooklyn · ★4.50 · 1 bedroom · 1 bed · 1 shared bath,5623834,Anna,Brooklyn,East Flatbush,Private room,43,30,40,8/5/2022,0.42,3,221,0,,"40.64748,-73.94642"
